MAG,ANNEE,MOIS,CA
4267,2022,3,216370.300
1226,2022,3,104941.683
2160,2022,3,3257.280
6753,2022,3,476003.600
5507,2022,3,144808.080
6086,2022,3,88373.720
2186,2022,3,13220.649
2016,2022,3,11865.520
2212,2022,3,6.100
2143,2022,2,53.020
5042,2022,3,0.000
6283,2022,4,73461.950
6337,2022,4,262693.580
1019,2022,4,188942.180
4956,2022,4,189309.950
5089,2022,4,269277.320
4206,2022,4,116835.720
5043,2022,4,337358.020
6257,2022,4,142772.448
4365,2022,4,326006.020
5245,2022,4,250359.950
6895,2022,4,240341.714
6258,2022,4,354959.920
5248,2022,4,208349.690
6354,2022,4,208837.570
6836,2022,4,156326.320
1121,2022,4,141059.710
6230,2022,4,49117.940
4269,2022,4,207703.420
6931,2022,4,226462.910
5542,2022,4,200926.444
1186,2022,4,142214.520
6739,2022,4,155433.240
5208,2022,4,188630.850
4410,2022,4,177911.575
8055,2022,4,532969.888
6326,2022,4,194264.560
8004,2022,4,504479.160
1239,2022,4,78046.392
4354,2022,4,196571.140
4218,2022,4,180781.480
9295,2022,4,127443.880
2150,2022,4,104863.820
6083,2022,4,139543.290
5313,2022,4,138647.927
4355,2022,4,119445.090
4384,2022,4,237336.980
6770,2022,4,271620.840
5802,2022,4,107055.400
6188,2022,4,162629.150
5045,2022,4,467329.380
4089,2022,4,402879.699
4207,2022,4,94137.560
5296,2022,4,165095.390
4335,2022,4,113524.870
5134,2022,4,273201.820
4349,2022,4,113187.452
4220,2022,4,135940.110
4958,2022,4,113675.320
4456,2022,4,118941.900
8744,2022,4,378510.720
2148,2022,4,29274.770
4962,2022,4,117654.600
8591,2022,4,49533.690
5246,2022,4,414295.920
5697,2022,4,145855.060
5097,2022,4,205401.270
4420,2022,4,78018.880
6213,2022,4,646363.869
5047,2022,4,183952.630
4778,2022,4,127284.060
2124,2022,4,37234.970
1228,2022,4,111208.444
4740,2022,4,78037.620
5056,2022,4,77083.860
1255,2022,4,35839.711
4407,2022,4,219616.370
4253,2022,4,3765.130
6086,2022,4,71182.030
6737,2022,4,180602.480
1125,2022,4,217619.918
2119,2022,4,48927.270
5927,2022,4,209100.760
4284,2022,4,182581.070
4846,2022,4,158485.990
4225,2022,4,205481.448
2155,2022,4,49789.805
1058,2022,4,10589.530
8706,2022,4,116852.600
1247,2022,4,66031.661
1213,2022,4,103618.840
1157,2022,4,46661.723
4324,2022,4,220187.780
5242,2022,4,219948.340
4741,2022,4,188261.890
1131,2022,4,476110.909
4152,2022,4,365372.696
2159,2022,4,11568.685
4842,2022,4,200621.830
4205,2022,4,167630.580
5247,2022,4,251661.600
2051,2022,4,29113.842
4323,2022,5,398138.428
1028,2022,5,174845.420
6311,2022,5,130155.813
5636,2022,5,206157.030
4286,2022,5,307230.520
5621,2022,5,161032.820
4262,2022,5,295180.020
5511,2022,5,258312.700
4392,2022,5,185330.550
6231,2022,5,344305.680
6233,2022,5,166003.130
6991,2022,5,140691.880
4418,2022,5,186836.470
5246,2022,5,427991.130
8055,2022,5,545441.480
4321,2022,5,146010.560
6258,2022,5,367461.510
6351,2022,5,151045.140
5129,2022,5,249450.900
6890,2022,5,133881.941
5500,2022,5,83986.900
8362,2022,5,178857.457
4377,2022,5,235884.010
5413,2022,5,216687.419
4762,2022,5,194131.850
6958,2022,5,221948.380
5245,2022,5,253758.870
8307,2022,5,139072.450
4357,2022,5,88593.790
1244,2022,5,182777.250
1043,2022,5,246917.130
5027,2022,5,219976.481
4127,2022,5,196225.850
5003,2022,5,328809.200
1187,2022,5,178622.240
4082,2022,5,107126.870
5396,2022,5,261671.330
4374,2022,5,145146.050
5321,2022,5,135172.870
5481,2022,5,366528.500
6337,2022,5,266178.250
1124,2022,5,166785.610
4740,2022,5,85250.640
4280,2022,5,229028.600
4772,2022,5,131947.780
1226,2022,5,115213.493
1167,2022,5,60814.112
5578,2022,5,304425.852
5251,2022,5,297484.620
5390,2022,5,296634.840
5248,2022,5,206098.190
4171,2022,5,307067.040
6738,2022,5,250828.618
5550,2022,5,203890.530
4116,2022,5,62004.260
6325,2022,5,448890.870
4274,2022,5,277121.850
8744,2022,5,381902.880
1236,2022,5,54871.695
5605,2022,5,265560.668
6787,2022,5,221702.710
1169,2022,5,135625.024
5295,2022,5,228495.790
4259,2022,5,379844.150
6228,2022,5,194488.438
2051,2022,5,35427.532
5075,2022,5,387022.170
5196,2022,5,487878.910
4425,2022,5,120261.720
4819,2022,5,120032.170
4085,2022,5,198161.410
4968,2022,5,138768.560
1263,2022,5,151876.880
1131,2022,5,526793.500
6832,2022,5,184290.703
6330,2022,5,119001.188
5339,2022,5,212485.520
1137,2022,5,61018.540
1153,2022,5,116589.800
2177,2022,5,17358.657
2148,2022,5,18522.780
2222,2022,5,16078.811
4333,2022,5,147461.510
4840,2022,5,87716.490
6204,2022,5,123094.010
4291,2022,5,144241.520
5757,2022,5,63602.520
2149,2022,5,13302.650
5078,2022,5,142501.120
5005,2022,5,418965.418
4214,2022,5,115202.420
6308,2022,5,187183.621
4421,2022,5,250268.850
5428,2022,5,299122.409
5524,2022,5,196019.230
6392,2022,5,217716.893
1150,2022,5,198335.480
6888,2022,5,279076.957
5140,2022,5,204058.429
5697,2022,5,164394.630
8043,2022,5,288240.130
1162,2022,5,29907.934
2166,2022,5,9690.784
1103,2022,5,235467.520
1210,2022,5,66198.952
2211,2022,5,11528.170
2157,2022,5,22122.870
86,2022,4,597.922
2135,2022,5,962.850
2220,2022,4,0.000
6987,2022,5,0.010
5134,2022,6,315568.890
5351,2022,6,139743.560
1228,2022,6,122911.553
4291,2022,6,150606.910
5481,2022,6,386614.260
6213,2022,6,718777.740
4457,2022,6,43692.920
1044,2022,6,278875.400
4458,2022,6,180084.560
5637,2022,6,711441.760
5656,2022,6,134331.141
4117,2022,6,96652.680
1239,2022,6,101603.486
5605,2022,6,257852.390
1167,2022,6,68783.538
5636,2022,6,204150.210
4370,2022,6,173080.680
6259,2022,6,255738.580
1046,2022,6,176127.010
4387,2022,6,142780.900
5028,2022,6,665719.560
4351,2022,6,148001.160
4276,2022,6,323792.660
1131,2022,6,558067.886
2245,2022,6,29517.067
8049,2022,6,430760.901
4976,2022,6,125161.770
5326,2022,6,275963.550
4340,2022,6,180780.360
5070,2022,6,397682.610
1189,2022,6,200644.274
4292,2022,6,112839.310
5132,2022,6,187143.030
5104,2022,6,173445.050
1257,2022,6,106838.286
6182,2022,6,453442.490
5179,2022,6,149466.150
1153,2022,6,120113.160
2169,2022,6,51522.824
4269,2022,6,218199.940
4421,2022,6,252891.020
5567,2022,6,152755.773
1154,2022,6,25291.143
6770,2022,6,293029.090
5589,2022,6,584107.954
5308,2022,6,178899.200
4608,2022,6,146675.620
4352,2022,6,452654.620
2231,2022,6,17794.212
5064,2022,6,201437.390
4068,2022,6,174844.270
6270,2022,6,411586.010
5097,2022,6,209399.130
5735,2022,6,254692.382
6787,2022,6,239699.230
2184,2022,6,14197.851
5018,2022,6,228632.206
6753,2022,6,454528.872
4167,2022,6,40366.760
4278,2022,6,201098.840
1015,2022,6,144538.700
4245,2022,6,420798.570
8315,2022,6,341344.938
4358,2022,6,178316.594
5036,2022,6,365721.665
5296,2022,6,171505.690
5121,2022,6,543270.671
1188,2022,6,178884.790
2129,2022,6,26275.469
1151,2022,6,200571.020
2238,2022,6,18983.098
4392,2022,6,181854.780
1158,2022,6,122490.672
4150,2022,6,272193.952
5145,2022,6,175726.870
4093,2022,6,446663.760
2217,2022,6,1169.599
6283,2022,6,77520.720
6231,2022,6,358274.110
4420,2022,6,107291.600
5321,2022,6,145937.000
2240,2022,5,3.650
5361,2022,6,190585.080
2119,2022,6,10524.240
2172,2022,6,49031.639
4259,2022,6,345266.730
1067,2022,6,388784.190
4469,2022,6,106535.700
6188,2022,6,174267.360
4096,2022,6,112764.324
1148,2022,6,50317.410
4979,2022,6,141021.760
1278,2022,6,64847.210
4212,2022,6,230870.790
4741,2022,6,193409.240
4133,2022,6,246463.760
6866,2022,6,357568.610
4244,2022,6,117072.020
1192,2022,5,32710.310
4831,2022,6,156226.540
2145,2022,6,16338.730
2196,2022,6,4158.517
2179,2022,6,7434.670
4787,2022,1,250833.260
5621,2022,2,137652.120
4608,2022,2,128479.530
5906,2022,2,185329.910
4365,2022,2,279038.610
1189,2022,2,146174.791
4963,2022,2,109839.550
6243,2022,3,149652.850
5435,2022,3,198396.850
5208,2022,3,178014.980
4259,2022,3,296768.680
4355,2022,3,116084.920
4328,2022,3,223390.530
5143,2022,3,576885.540
8383,2022,3,747779.260
5142,2022,3,56838.760
5089,2022,3,300962.900
2166,2022,3,10307.941
5529,2022,3,220776.510
5111,2022,3,278564.657
4824,2022,3,137349.110
4227,2022,4,255311.850
4374,2022,4,134154.170
4368,2022,4,165798.530
1191,2022,4,126227.428
5267,2022,4,260812.707
8613,2022,4,87079.180
4117,2022,4,85541.900
2135,2022,4,1135.860
4090,2022,4,214055.750
4308,2022,4,117693.430
6745,2022,5,167427.350
1241,2022,5,63832.520
5358,2022,5,258808.070
4391,2022,5,167119.970
4269,2022,5,204491.900
4820,2022,5,220425.840
4359,2022,5,99214.050
6262,2022,5,208662.620
1165,2022,5,117609.240
4788,2022,5,200430.930
4263,2022,6,197852.140
6698,2022,6,94192.170
4758,2022,6,279891.190
4961,2022,6,95549.550
1306,2022,6,63881.835
4325,2022,6,219124.460
2166,2022,6,8029.942
5309,2022,6,112423.144
4219,2022,6,372039.610
4257,2022,6,95503.440
1216,2022,3,8.400
2211,2022,6,11203.779
2252,2022,6,8685.158
2157,2022,6,22080.620
2149,2021,10,5.100
5370,2022,7,501022.890
1140,2022,7,165014.750
1139,2022,7,178232.766
6939,2022,7,145498.254
5396,2022,7,239072.690
5565,2022,7,378453.220
6845,2022,7,154813.060
6199,2022,7,336082.050
4814,2022,7,255653.350
4979,2022,7,137312.860
4958,2022,7,109544.360
4846,2022,7,150933.150
6175,2022,7,191474.440
6125,2022,7,354103.530
4407,2022,7,199100.390
4208,2022,7,215463.670
6156,2022,7,149571.015
8034,2022,7,157420.133
6360,2022,7,279856.870
5026,2022,7,162937.620
1166,2022,7,138758.360
5306,2022,7,211125.270
5082,2022,7,180148.983
6325,2022,7,413088.110
5435,2022,7,167917.560
1159,2022,7,167695.370
6327,2022,7,90804.620
4349,2022,7,128618.655
1044,2022,7,251521.740
4219,2022,7,331724.490
5542,2022,7,192814.263
5326,2022,7,270656.870
5523,2022,7,219984.314
5502,2022,7,83843.560
6731,2022,7,188266.790
1310,2022,7,154938.230
1258,2022,7,161051.985
4149,2022,7,352350.067
6981,2022,7,482879.600
6355,2022,7,177226.540
4770,2022,7,234659.750
5550,2022,7,187591.700
6329,2022,7,498373.070
6196,2022,7,64610.920
5436,2022,7,270990.870
6369,2022,7,309167.480
5067,2022,7,486621.681
5194,2022,7,120069.550
5375,2022,7,173017.990
4389,2022,7,285538.740
5034,2022,7,227794.105
1188,2022,7,184720.700
5500,2022,7,82234.330
1163,2022,7,318356.450
8685,2022,7,89445.448
4736,2022,7,325889.358
5059,2022,7,249629.436
1211,2022,7,109055.113
6240,2022,7,314098.599
1058,2022,7,77476.650
4081,2022,7,259401.396
4247,2022,7,228909.600
2201,2022,7,20777.420
5123,2022,7,199895.250
5462,2022,7,393469.670
5584,2022,7,225340.737
4078,2022,7,225241.330
5809,2022,7,181391.900
5246,2022,7,381056.600
4962,2022,7,144220.200
4318,2022,7,208918.590
4335,2022,7,111215.120
4762,2022,7,205944.190
6126,2022,7,123949.150
1153,2022,7,106075.290
5009,2022,7,237818.560
1280,2022,7,51321.482
1279,2022,7,34804.820
8688,2022,7,136327.830
4254,2022,7,188732.600
4218,2022,7,168545.090
6244,2022,7,167577.640
4373,2022,7,246049.200
5064,2022,7,185738.590
4159,2022,7,61939.960
5179,2022,7,157996.020
5643,2022,7,101069.610
4422,2022,7,242065.890
2190,2022,7,24504.675
6339,2022,7,175964.050
6041,2022,7,75257.138
6770,2022,7,266080.730
1231,2022,7,74643.060
1119,2022,7,171330.338
4782,2022,7,138207.050
6331,2022,7,108120.660
6782,2022,7,119753.804
4374,2022,7,117397.230
5689,2022,7,128039.090
5140,2022,7,183378.421
5242,2022,7,229100.080
4135,2022,7,211519.720
1167,2022,7,63121.449
4788,2022,7,189728.330
5599,2022,7,155562.120
4458,2022,7,171669.880
1226,2022,7,115194.715
4421,2022,7,248467.590
4235,2022,7,156013.900
1108,2022,7,109714.170
6013,2022,7,69801.730
1249,2022,7,56527.658
2182,2022,7,22688.432
6950,2022,7,170612.720
2116,2022,7,27766.217
6601,2022,7,169278.290
4773,2022,7,65670.590
6236,2022,7,43451.580
2171,2022,7,28757.890
2145,2022,7,16485.352
2210,2022,7,52305.150
2265,2022,7,18305.296
8591,2022,7,24996.790
2127,2022,7,39053.960
2160,2022,7,2190.740
2197,2022,7,23918.642
1273,2022,7,51392.990
2242,2022,7,8112.110
4253,2022,7,1328.470
1287,2022,7,36586.465
2136,2022,7,8979.399
2249,2022,7,31.150
1327,2022,7,8657.410
4425,2022,8,110719.080
5252,2022,8,185358.010
5463,2022,8,129756.290
6748,2022,8,151812.540
4196,2022,8,191238.410
5715,2022,8,177027.980
1325,2022,8,183038.730
5243,2022,8,162259.660
6392,2022,8,188467.047
6239,2022,8,213502.550
6738,2022,8,237259.790
4324,2022,8,184971.310
5011,2022,8,314987.770
4290,2022,8,155882.470
6285,2022,8,178711.790
1155,2022,8,181697.041
5680,2022,8,189242.760
5180,2022,8,200350.150
5498,2022,8,669857.674
8318,2022,8,188046.052
6877,2022,8,126071.790
6847,2022,8,115268.470
1176,2022,8,318423.510
4070,2022,8,342073.030
5075,2022,8,295628.720
5396,2022,8,175796.760
1162,2022,8,98193.561
4322,2022,8,201488.110
4190,2022,8,437002.680
1014,2022,8,352849.810
1224,2022,8,83967.259
5565,2022,8,324810.910
1161,2022,8,81587.390
6388,2022,8,79383.850
8019,2022,8,293226.860
6872,2022,8,236968.651
1194,2022,8,49558.450
5268,2022,8,55938.860
4279,2022,8,143456.530
5329,2022,8,147249.770
6253,2022,8,10409.830
1328,2022,8,63331.410
4787,2022,8,153254.790
6968,2022,8,166207.092
5906,2022,8,201169.290
4275,2022,8,144188.150
4225,2022,8,176611.330
4814,2022,8,256101.610
4735,2022,8,394141.380
5619,2022,8,106990.520
4363,2022,8,194570.790
5388,2022,8,207280.620
5296,2022,8,145588.030
5326,2022,8,217611.680
6041,2022,8,101822.522
1246,2022,8,260078.600
4082,2022,8,98925.180
6787,2022,8,215900.640
4773,2022,8,57848.700
1285,2022,8,177842.690
4966,2022,8,61737.520
4776,2022,8,94355.990
4112,2022,8,62522.950
6988,2022,8,139423.205
4118,2022,8,124733.390
6308,2022,8,174106.342
5111,2022,8,267446.587
6970,2022,8,381254.490
5295,2022,8,181738.250
6270,2022,8,276242.130
1187,2022,8,160930.840
5194,2022,8,90587.950
8034,2022,8,124572.944
4415,2022,8,184724.440
5414,2022,8,77308.550
4292,2022,8,80020.340
1166,2022,8,113996.120
5141,2022,8,133125.090
6997,2022,8,121806.830
4307,2022,8,57834.080
1022,2022,8,125118.010
4211,2022,8,143952.980
1119,2022,8,157195.366
1316,2022,8,75261.030
1226,2022,8,96045.954
2145,2022,8,15711.002
1240,2022,8,128956.398
4841,2022,8,106537.550
4136,2022,8,147704.880
2137,2022,8,41528.975
2172,2022,8,48031.428
2161,2022,8,19451.120
2237,2022,8,36023.629
2245,2022,8,26061.659
2127,2022,8,35311.850
2256,2022,8,14567.867
2165,2022,8,7122.151
1197,2022,8,281782.130
2153,2022,8,102191.480
2016,2022,8,11249.050
4740,2022,8,20003.330
4336,2022,8,59352.510
9411,2022,8,12756.360
5715,2022,9,242141.970
6256,2022,9,211321.350
5565,2022,9,419420.340
4133,2022,9,233351.330
4351,2022,9,154206.770
5705,2022,9,291386.700
4827,2022,9,153186.870
4083,2022,9,100434.770
1188,2022,9,181014.860
1157,2022,9,57367.578
4372,2022,9,152825.950
6997,2022,9,123025.050
5583,2022,9,276965.050
1240,2022,9,141526.889
5246,2022,9,442721.850
4286,2022,9,271064.770
5035,2022,9,173314.650
4782,2022,9,131644.000
5044,2022,9,352261.280
8688,2022,9,134294.870
1046,2022,9,155555.680
5111,2022,9,319760.103
5742,2022,9,166613.420
5569,2022,9,527412.918
6832,2022,9,189094.082
1067,2022,9,380914.340
5005,2022,9,444941.052
1287,2022,9,55717.954
8315,2022,9,359481.861
4330,2022,9,188723.440
6126,2022,9,128319.010
1280,2022,9,53164.926
1027,2022,9,141460.270
4196,2022,9,248443.610
4149,2022,9,490132.267
6209,2022,9,505624.830
4334,2022,9,124440.130
8034,2022,9,176199.318
8043,2022,9,290740.470
4105,2022,9,179061.600
1136,2022,9,208092.680
1189,2022,9,189708.264
5082,2022,9,180360.410
5436,2022,9,277159.980
4392,2022,9,157815.880
1131,2022,9,499830.740
1388,2022,9,130513.340
4384,2022,9,266576.860
4169,2022,9,168760.760
6354,2022,9,209988.320
5058,2022,9,58166.270
5370,2022,9,556591.740
5143,2022,9,568244.211
5511,2022,9,246537.156
4230,2022,9,191252.070
5492,2022,9,294898.310
1244,2022,9,188647.880
4358,2022,9,170938.140
8047,2022,9,420149.950
1227,2022,9,138309.914
5340,2022,9,277661.260
6147,2022,9,300326.090
4280,2022,9,229057.950
6064,2022,9,266472.145
5120,2022,9,169454.081
5321,2022,9,141898.960
5263,2022,9,133595.960
8111,2022,9,174868.324
5487,2022,9,176591.210
4387,2022,9,144783.780
1285,2022,9,190269.080
6231,2022,9,342013.490
8655,2022,9,155669.959
1018,2022,9,177654.850
4170,2022,9,257343.960
6968,2022,9,189229.816
5605,2022,9,245211.430
6171,2022,9,87810.530
4377,2022,9,232907.990
4420,2022,9,87754.190
4608,2022,9,131953.980
1264,2022,9,98688.410
4211,2022,9,192113.670
4318,2022,9,199268.770
5296,2022,9,176961.690
1391,2022,9,125219.460
4975,2022,9,167776.220
1294,2022,9,34972.595
1148,2022,9,53833.170
4964,2022,9,145562.160
4966,2022,9,60558.770
1193,2022,9,4611.860
2159,2022,9,15910.315
4773,2022,9,61558.540
4956,2022,9,57292.770
2275,2022,9,17668.908
2176,2022,9,582.260
2120,2022,9,11018.987
2235,2022,9,4140.556
2199,2022,9,60.997
2289,2022,9,11839.493
1235,2022,9,29063.333
1281,2022,9,82276.830
2227,2022,9,22067.670
2299,2022,9,347.752
1253,2022,9,18636.260
1402,2022,9,20877.890
2241,2022,9,284.510
9225,2022,9,21669.590
5573,2022,10,806723.030
5589,2022,10,557195.799
4406,2022,10,91879.790
5063,2022,10,442297.510
1226,2022,10,126711.930
5043,2022,10,363574.260
1192,2022,10,90023.087
5104,2022,10,174781.940
5042,2022,10,324865.355
5163,2022,10,205599.860
6285,2022,10,239322.170
4392,2022,10,166707.980
5605,2022,10,253054.943
8230,2022,10,526952.149
4318,2022,10,206571.620
5308,2022,10,168587.930
6931,2022,10,253871.540
1067,2022,10,416714.120
6175,2022,10,187713.350
1151,2022,10,218746.030
6888,2022,10,316461.142
5031,2022,10,194356.820
6950,2022,10,177750.450
1312,2022,10,141725.240
8179,2022,10,878778.540
4783,2022,10,148738.520
5457,2022,10,250803.634
1188,2022,10,186005.630
5260,2022,10,203765.000
5735,2022,10,222198.495
6262,2022,10,235292.550
5073,2022,10,307583.770
1019,2022,10,199519.940
5208,2022,10,157702.910
4830,2022,10,148085.970
4964,2022,10,164592.750
1329,2022,10,249189.370
4275,2022,10,171599.020
6247,2022,10,279089.570
7341,2022,10,157689.640
4963,2022,10,132177.360
4842,2022,10,212159.330
1213,2022,10,112270.866
4394,2022,10,152188.790
4090,2022,10,232798.360
5294,2022,10,297277.314
4107,2022,10,277219.789
4272,2022,10,146706.816
4133,2022,10,228585.800
4341,2022,10,346383.020
4363,2022,10,241546.670
4100,2022,10,156366.770
6339,2022,10,175127.760
4353,2022,10,181541.790
6897,2022,10,197792.125
5578,2022,10,311792.147
1124,2022,10,176022.910
6958,2022,10,238433.738
4274,2022,10,279272.200
6308,2022,10,186812.771
5501,2022,10,131814.350
6991,2022,10,135265.700
4421,2022,10,249767.900
5082,2022,10,193104.600
6268,2022,10,194163.040
8047,2022,10,434975.590
1174,2022,10,107721.957
5047,2022,10,184015.430
1264,2022,10,114597.360
1015,2022,10,150551.190
4610,2022,10,63446.400
1046,2022,10,161336.750
5567,2022,10,154062.754
6274,2022,10,151958.450
1384,2022,10,79681.021
4415,2022,10,248814.770
4112,2022,10,67949.100
6261,2022,10,103810.180
6609,2022,10,96880.530
4813,2022,10,139127.250
4965,2022,10,195823.160
6361,2022,10,213253.180
1186,2022,10,141534.930
5580,2022,10,290550.920
4117,2022,10,84341.960
8706,2022,10,131289.636
9225,2022,10,187324.500
6204,2022,10,128313.200
4206,2022,10,111983.630
5927,2022,10,222135.510
6305,2022,10,177885.210
4145,2022,10,163060.754
6233,2022,10,149230.370
6351,2022,10,150387.340
5680,2022,10,296126.790
1287,2022,10,61381.254
6171,2022,10,84747.100
6203,2022,10,209957.690
1304,2022,10,64052.800
2128,2022,10,5396.830
1251,2022,10,230384.700
6782,2022,10,131881.303
2111,2022,10,32159.461
4780,2022,10,109589.730
4740,2022,10,28211.670
2109,2022,10,24984.357
1274,2022,10,47482.870
2295,2022,10,11742.171
2279,2022,10,13310.100
2175,2022,10,24998.395
2293,2022,10,5806.490
2186,2022,10,13679.500
2214,2022,10,11573.550
2220,2022,10,16068.575
2235,2022,10,1099.962
2286,2022,10,17163.347
1383,2022,10,59340.255
1291,2022,10,14976.607
6258,2022,11,382856.270
4419,2022,11,224787.430
4323,2022,11,388346.030
8019,2022,11,368394.119
6731,2022,11,207541.040
5196,2022,11,503423.992
1191,2022,11,145395.798
8307,2022,11,138374.740
4114,2022,11,163454.790
5612,2022,11,200332.149
4775,2022,11,182198.650
6836,2022,11,149536.350
5465,2022,11,295807.720
5629,2022,11,105768.000
4365,2022,11,330131.130
4298,2022,11,135293.110
6199,2022,11,343334.850
4070,2022,11,392851.350
4326,2022,11,185991.040
4353,2022,11,182600.760
1284,2022,11,86706.080
4335,2022,11,112178.770
4200,2022,11,325468.770
4276,2022,11,330207.610
5142,2022,11,40612.020
5583,2022,11,264569.760
4147,2022,11,353238.670
5097,2022,11,196734.490
5089,2022,11,264217.230
4455,2022,11,199805.370
5015,2022,11,451199.530
4242,2022,11,380512.050
4270,2022,11,142293.360
1018,2022,11,177757.000
4364,2022,11,179831.160
1393,2022,11,97006.660
1140,2022,11,187726.910
1249,2022,11,36050.453
5313,2022,11,158656.883
6259,2022,11,258445.510
5502,2022,11,88202.870
6341,2022,11,259213.070
1027,2022,11,132193.470
6770,2022,11,261691.830
1307,2022,11,107433.460
1129,2022,11,262771.070
5098,2022,11,132591.850
2256,2022,11,14446.492
6323,2022,11,257568.590
